text_clean;polarity
soal konflik israelpalestina;neutral
coba tanya jordania knp mreka ogahan nampung warga palestina anyway;positive
id makanya kalau menyikapi konflik di gaza ini kita perlu paham kasusnya dulu punya empati pada rakyat palestina itu wajib tapi kita perlu paham kapasitas serta kemampuan kita untuk ber empati pada sebuah konflik karena sangat rawan dengan yang namanya hatespeech dan standar gandapksmalaysia;negative
sedikitnya  jurnalis dan pekerja media dilaporkan tewas dalam konflik berdarah antara israel dan hamas;negative
who mengecam penyerangan terhadap rumah sakit indonesia di;negative
referensi paling lengkap dan obyektif mengenai konflik israelpalestina;negative
assalamualaikum wrwb warga    “mari menebar manfaat untuk saudara kita yang sedang menderita akibat konflik israel dan palestina setiap harta benda yang didonasikan akan menjadi tabungan amal di akhirat;positive
lucu sekalian kasian melihat orang yang ikutan terlibat dalam konflik gaza satu pihak salahkan israel satu pihak salahkan palestina;negative
karena konflik antara israel sama palestina;neutral
tersebut   negara israel sudah ada  konflik yang bersejarah dengan orangorang palestina sebelum israel diakui sebagai negara untuk para orang yahudi  dengan keserakahannya negara israel;negative
konflik palestina;positive
konflik israel amp  palestina  perang antara kelompok militan yang dipimpin oleh hamas yang melancarkan invasi dan serangan besarbesaran terhadap israel dari jalur gaza pada tanggal  oktober  lalu kelompok israel melakukan serangan genosida di jalur gaza  daniebe;negative
komunitas internasional memikul tanggung jawab untuk mengatasi konflik ini dengan keadilan dan kejujuran sebuah resolusi damai harus memprioritaskan hakhak dan aspirasi rakyat palestina;negative
perjuangan palestina untuk merdeka bukan hanya masalah politik;positive
tidak relevan;neutral
itu apa menganggap palestinislam bukannya sama dengan menganggap bahwa konflik israel palestina itu konflik yahudi islam  masih saja nyangkal;positive
ayo hadir dan menjadi bagian dari diskusi yang mendalam mengenai konflik palestina 🇵🇸 forum ini adalah panggung bagi kita untuk menyuarakan pendapat;positive
nah kan kelihatan gobloknya si goblok ini menganggap konflik israel palestina sebagai konflik agama  tidak heran begitu ngotot membela hamas biarpun hamas itu teroris orang yang membela israel pun disebut anti islam tolol tolol elo kira di israel tidak ada muslim;negative
disini itu kalau ada kasus seleb;neutral
dalam pertemuan mikta tersebut;positive
dpr dorong mikta suarakan two state solution dalam konflik israelpalestina;negative
yuddy chrisnandi dibanding negaranegara arab;negative
nucare lazisnu salurkan bantuan rakyat indonesia ke palestina  berharap dan terus berdoa;negative
id dana dari siapa pemberdayaan masyarakat dalam daerah konflik palestina hrsnya bagaimana sudah berapa kali pemerintah indonesia amp  sumbangan warga indonesia mmbntu membangun rumah sakit tpi dihancurkan zionis pemberdayaan bisa dilakukan kalau fasilitas mereka tidak dibombardir zionisgolkarpedia;negative
konflik  israel  palestina menarik perhatian seluruh dunia termasuk dunia  filsafat apa saja kata para filsuf tentang konflik sejak tahun  ini   ayo ngobrol di space kami   kalian semua diundang 💭🏼;positive
gubernur jawa timur;neutral
organisasi paling tidak jelas;positive
ri  konflik di palestina semoga cepat terselesaikanekingsjuara;positive
visi dan misi politik luar negeri caprescawapres soroti konflik palestina;positive
pemerintah iran membantah terlibat dalam pembajakan kapal kargo terkait israel;negative
kolaborasi kekuatan asia;negative
ini menarik  ajaran agama sering dianggap memotivasi kekerasan;negative
kalau dipaksa sih sebenernya nggak;negative
bubar saja ges orang ternyata tidak paham dari konflik palestina itu harusnya disikapi seperti apaahlulqohwah;positive
pertemuan presiden jokowi dan presiden joe biden merupakan langkah diplomatik indonesia dalam menyelesaikan konflik di palestina;positive
solidaritas konflik israelpalestina atas dasar kemanusiaan bukan konflik agama;neutral
ini hanya satu contoh nya di palestina belum lagi yang dialami oleh umat muslim lain nya di negara lain seperti kampung konsentrasi uighur ditiongkok barat dan rohinya di myanmar selain itu nasib umat muslim juga terluntalunta di india yang masih panas dan bisa pecah konflikazhareakiba;positive
semoga sukses selalu dapat  membantu menyelesaikan konflik di gaza untuk kemerdekaan palestinachairudinn;negative
presiden amerika serikat joe biden catat empat desakan jokowi sikapi konflik palestina dengan israel;positive
bro konflik israel hamas  tolong ya  israel palestina;negative
jenggot kata pemimpin mereka karena yaman  jugak salah satu negara konflik;negative
catt   dengan bumbu korban holocaust juga;positive
pada pertemuan;positive
polantas ngawi beri bantuan kemanusiaan untuk korban konflik di gaza palestina semoga bermanfaat untuk saudara kita yang ada di sana;positive
puan maharani;neutral
menlu arab saudi pangeran faisal mengungkapkan para menlu arab dan negaranegara islam akan berkumpul di tiongkok untuk membahas mengenai caracara untuk mendorong penyelesaian konflik israelpalestina;positive
kalau para kyai;neutral
crescentmoon   masa kamu kan buta tuli;negative
sahabat mari berikan doa terbaikmu untuk saudara palestina;negative
ketua dpr ri puan maharani menggelar pertemuan bilateral secara terpisah dengan pimpinan parlemen mikta selain membahas kerjasama antar parlemen;neutral
bagi yahudi dan kristen;neutral
ya sama ke palestina dulu di bantu arab  eh  malah buat konflik  makanya arab tidak mau bantu eh tp ini fakta ya guys cek saja sejarahnya hehedemitfrekuensi;negative
presiden china xi jinping dan presiden prancis emmanuel macron pada senin  melalui telepon membicarakan konflik palestinaisrael;neutral
wakil presiden tiongkok han zheng  tiongkok akan terus bekerja sama dengan negaranegara arab dan islam untuk mendorong implementasi penuh resolusi relevan majelis umum pbb dan dewan keamanan mengenai konflik israelpalestina;neutral
hijrah isu khilafah adalah agenda dari kelompokkelompok radikal intoleran seperti hizbut tahrir indonesia hti yang sudah dilarang oleh pemerintah menurutnya isuisu seperti konflik israel palestina ini memang kerap dijadikan propaganda dan eksistensi dari ideologi khilafah merekaantarabengkulu;negative
iman akan dilatih dan diperkuat di tengah badai kehidupan;negative
baca tulisan saya mengenai konflik israelpalestina di website humanesia;negative
diam soal konflik israelpalestina;negative
floran     nakula  m     mereka hnya memanfaatkan konflik palestina dengan tujuan berdirinya khilafahpdhal smua negara saja tidak ada yang menerapkannyalunaatmo;positive
sahabat;negative
kelompok houthi menahan kapal kargo berbendera bahama;negative
presiden china xi jinping dan presiden prancis emmanuel macron membahas konflik palestinaisrael dan menekankan solusi dua negara harus diwujudkan guna mengakhiri krisis yang kini meningkat;positive
bogota   terbelenggu kepentingan dengan israel presiden mesir yang pro palestina dikudeta dari sudut pandang muslim;negative
ri semoga dengan adanya mikta dapat meredahkan konflik di palestinaerakinimedia;positive
kok pas sangat momennya ya pas ketika kita lagi memperhatikan konflik yang terjadi di israel dan palestina giturickynsas;positive
mendambakan solusi bagi israelpalestina dalam situasi konflik israel palestina saat ini;positive
belajar juga dulu arab nampung warga palestina eh  malah buat konflik di arab dan mau mwnggulingkan  negara arab itu fakta juga wkkqcrashedhot;negative
anakkolong jokowi bicara konflik israel palestina;neutral
pdhal bebas lo mau ngucap apapun;negative
itulah kenapa konflik palestina ini dihindari oleh negara tetangga palestina bukannya  malah meredakan tapi justru memperkeruh keadaan dalam negeri mereka sndiri  guru itu hanya menyampaikan perspektif yang juga diadopsi negara lain;positive
kenapa bawa bawa embel embel agama ya jelas arab sadar mereka perihal konflik israel palestina bukan perang antar agama  dan arab tahu sejarahnya seperti apa dan arab punya visi negaranya kedepan lebih maju;negative
ya kita bahasnya sejarah karena ya diskusi nya soal sejarah gimana sih terus nanya agama itu buat apa;positive
jawaban dari solusi konflik saat ini dari saya ya twostate solution;positive
sebagian besar sudah paham;neutral
di jangan percaya dengan gencatan senjata israel karena zionisme akan menghabiskan semua sipil di gaza isu tersbut hanya ingin menutup mata internasional tidak ikut campur pada konflik yang sedang berlangsung hapuskan penjajahan tanah palestina;negative
doktrin dahiya;negative
kejadian  dibilang propaganda antiislam karena pelakunya disebut islam amp  korbannya mayoritas nonmusim  konflik di palestina korbannya mayoritas muslim dan pelakunya yahudi berarti propaganda antiyahudi dong 👀mayer;positive
genosida berapa persen korban hanya  kamu lihat di syria di iraq atau  dimana tuh yang lagi konflik jauh berkali kali lipat lebih banyak;positive
id sejak saat itu makin banyak konflik antara orang yahudi sebagai pendatang dan orang palestina yang sudah menetap lama disitu kemudian tahun  diinisiasi oleh pbb buat bikin  negara;positive
postingan lama baru tersadar karena konflik palestina yang mencuat kembali di media astaghfirullah mari lindungi anakanak kita dengan berpegang teguh pada iman dan islam   🇵🇸🇵🇸;neutral
mungkin ini salah satu hikmah konflik palestinaisrael sejujurnya umat manusia berhutang banyak pada pengorbanan rakyat palestina semoga allah swt mengganjar mrk dengan balasan jannah  aamiin;positive
ri  melihat komitmen bersama indonesia dan turki dalam penyelesaian konflik palestina;positive
dirs   siapa yang mau boikot;neutral
konflik palestinaisrael orang pada koar koar ini tuh kemanusiaan tidak peduli agama bla bla bla;negative
ri  semoga segera penyelesaian konflik palestina bisa segera diselesaikannimas;positive
beragam atribut yang identik dengan palestina;positive
 tanggal  mei  gaza dan bahkan tanah yang didiami zionis masih milik palestina tetiba zionis merebut hak jutaan warga sipil palestina kamu kalau mau bela zionis korek lagi sana pntt mereka  memang konflik tidak akan selesai selagi palestina masih melawan penjajahnyaayaapinn;negative
h kajian rutin hukum islam  menelisik historiositas konflik palestinaisrael dan upaya dukungan umat muslim dalam penyelesaiannya     salam kshi salam akademis salam cerdas hati ikhlas kerja keras;positive
polresta banyuwangi mengirimkan bantuan untuk korban konflik di gaza;negative
peran pbb dalam menyelesaikan konflik palestina israel      oktober kshifhundip;negative
ini solusi joe biden untuk konflik palestina dan israel      oktober ngopibarengid;positive
kesimpulan konflik palestina dan israel      oktober slytherinsace;positive
bentuk empati atas kekerasan konflik di jalur gaza;neutral
korban meninggal konflik palestinaisrael sudah tembus  jiwa      oktober slytherinsace;negative
jumlah korban tewas di gaza melebihi  ribu orang  jumlah korban tewas di gaza;negative
ugm peduli palestina  konflik palestina terjadi akibat dari penyerangan israel oleh hamas pada sabtu;negative
essai polarisasi konflik israel dan palestina terhadap tatanan stabilitasi keamanan dunia;positive
penguatan hubungan kerja sama bilateral ini salah satunya diselenggarakan dalam rangka mendesak amerika serikat untuk mendukung gencatan senjata dalam konflik israelpalestina  kira  kira;negative
memaknai konflik palestinaisrael dari  film dokumenter menyentuh pemenang sejumlah penghargaan bergengsi promises  broken cameras dan r aka restoring solidarity  baca esai terbaru saya di  sekarang;positive
dpr dorong mikta suarakan ‘two state solution’ dalam konflik israelpalestina   fpciunsoed;negative
klpun 🇮🇩 deket dengan wil konflik itu juga pasti mikir x untuk terima pengungsi palestina karena salah k depan bisa jadi kanker ato jadi basis militer  dan salah 🇮🇩 di gaplok juga seperti halnya lebanon syria dan jordania  risiko kehilangankelurahan ato kabupaten  malah persadaichwan;negative
karena konflik israelpalestina yang terjadi saat ini;neutral
dukung usaha pemerintah dalam mengupayakan penyelesaian yang adil atas konflik israel dan palestina;negative
waspada propaganda kelompok pro khilafah yang memanfaatkan eskalasi konflik israel  palestina untuk mengacaukan stabilitas nasional;negative
kantor media pemerintah gaza pada minggu  mengumumkan bahwa jumlah warga palestina yang tewas di jalur gaza telah melampaui  orang sejak konflik israelhamas meletus pada  oktober;negative
pasukan perdamaian kita ada;neutral
sigit hmm akibat us dan eropa pecah fokusnya ke israelpalestina  dan kalau russia tidak manfaatin moment berarti dia ke distract juga;negative
kantor media pemerintah gaza mengumumkan pada  november bahwa jumlah korban tewas warga palestina di jalur gaza telah melebihi  sejak konflik meletus pada  oktober di antara korban tewas terdapat  anakanak dan  wanita;negative
