text_clean;polarity
sebenernya emg bukan konflik agama tp pendukung masing masing terpisahkan oleh agama walau tidak semua yaa karena banyak juga yang melihat scr objektif kalau yang dilakuin israel salah tp sayangnya banyak sangat juga yang bela israel cmn grgr islamophobia itu fakta kok;negative
orang indo ini kadang lucu ya konflik palestinaisrael ini jadi merembet ke muslimkristen bahkan yang di bali ada yang mbahas bom bali dan mengaitkan muslim  teroris yang saya pikir narasi ini sudah lama hilang karena banyak ulama yang meluruskan bahwa islam tidak mengajarkan terorisme;positive
dan terjadilah seperti ini karena apa karena pemerintah tidak ada pendirian dan statement apaapa atas genosida israel  lalu polisi pun tidak bisa berbuat apaapa juga  akhirnya rakyat lagi yang jadi korban dan kembali lagi saling ribut konflik horizontal;negative
konflik israel palestina ini sebenernya dijadiin alesan buat islamphobic di indonesia buat melegalkan perlakuan mereka yang seperti ini banyak juga yang komen banyak minoritas tertindas di indonesia yang tertindas tu di indonesia bagian mana wong saya dari kecil sampe  besar saja adem;negative
mnrt zionis  hidung datar tu simple mrk tu gini   islam tu ekstrimis teroris harus diperangi    israel benar memerangi islam   bangsa pilihan tuhan    tanah yang dijanjikan   intinya islamophobic  referensi literasi nol besar tentang substansi konflik palestina goblok ta;negative
anjing israel bantai semua aningnisrael kita perluas konflik biar bisa jihad sekalian anjing israell hancurkannn;negative
ni orang pada bego ya kamu belain nasrani tp bahkan nasrani di palestine itu dibantai sama zionis yahudi juga dibantai gereja diancurin yang israel mau bantai bukan muslim tp orang palestinanya bukan konflik agama tp kepemilikan negara tulil dongo ni ormas;negative
konflik memanas serangan hizbullah tewaskan tentara israel di bukit khazzan;negative
yang masih nganggap konflik palestina israel sebagai konflik agama fiks tolol mendarah daging binatang semua saya lihat masih ada orang daerah yang bangga dukung israel tolol kamu binatang;negative
binatang tidak ada muslim indonesia yang bunuh pro israel nanti kalau konflik agama meluas gimana hatihati ya jika terkait dengan agama dan keyakinan orang tidak takut meski nyawa taruhan nya mereka ini tidak akan pernah disebut radikalekstrimis kristen;negative
alonely konflik palestinian adalah penjajahan israel atas bumi palestinian indonesia dukung palestinian saya dsri jawa tengah siap bela yang melukai sahabat palestinian di bitung;negative
sifat mereka memang begini dari dulu tak pernah menepati janji katanya genjatan senjata selama  hari  perang di syria  hari sekurangnya  kanakkanak yang syahid  ratio    sebulan konflik palestinisrael ratio bagi kanakkanak yang syahid sehari disana adalah   what;negative
—omongan kalau konflik israelpalestina bersangkutan sama agama ntahlah tidak bisa research ato otaknya sudah ketutup ampe gabisa paham kalau yang dilakukan para zionist itu genosida bukan perang lagi pokoknya aksi org² gejelas ini dikecam keras bahkan oleh banyak masyarakat sini;negative
curiga kalau sebenernya sudah ada tensi dan isu israel palestine jadi alibi buat meledakkan konflik;negative
shiwie kocak dikira israel itu kristenpalestina itu islam padahal ini bukan konflik agama gini nih kalau pakai otot ngga pake otak;negative
upaya perang informasi dari konflik israelpalestina itu sudah brutal sangat  penghalalan segala cara untuk nyetir informasi baik dari berita palsu tuduhan dan tudingan penggunaan bahasa sudah benerbener chaos  berhatihati dalam menerima informasi isu ini tetap waspada;negative
sebenarnya mrk tidak dukung israel bang mrk ini islamophobia jadi yang berlawanan dengan islam pst mereka dukung dan ormas merah itu dari sejarahnya emang selalu berkaitan dengan sara mrk juga terlibat dalam konflik poso haruse dibubarkan tuh ormas karena sangat berbahaya;negative
sudah jelas yang radikal itu manguni sendiri bawa sajam dan bendera israel yang dilarang uu pengibarannya manguni jangan memantik konflik agama;negative
ini kalau jadi konflik agama parahhh sih secara israel disana membabi buta tanpa berfikir korban dari agama apa pleaseee woyyy sadaarrrr;negative
alonely inget ya konflik israelpalestine tuh bukan soal agama  wong yang agamanya yahudi sama kristen saja ikutan dibantai kok sama isriwiljadi plislah sadarini bukan soal agamapaus saja dukung palestina;negative
this is why we shouldnt bring religion in israelpalestina conflict yang ada  malah timbulin konflik baru apalagi di indonesia  banyak sdm rendah ngeri sangat lo kalau sudah perang agama gini demi apapun🫨;negative
gini jadinya kalau perang israelpalestina  disimplifikasi jadi perang agama jadi  malah kubukubuan dan bikin konflik baru;negative
akhir ini tl isinya pencabulan konflik israelpalestine perundungan bundir pembunuhan selingkuh pencurian kecelakaan dkk setiap  tweet lewat abis baca otomatis geleng sambil mbatin yaampun guila se saking🤚;negative
pemerintah harus bisa bersikap bijak amp  cepat menangani konflik massa pro israel vs pro palestina di bitung sulawesi utara  banyak akun menyebarkan video dengan narasi provokatif sampai mengungkit kejadian poso di masa lalu jangan mau terprovokasi akun yang ingin terjadinya bentrok sipil;negative
bukan masalah siapa yang memasukkan ijin trlbh dahulu tp ini tentang keberpihakan negara dan rakyat trhdp konflik di palestina yang trjajah mengapa mengiyakan aksi yang jelas bertentangan dengan aturan negara israel jelas penjajah dan tak ada ruang untuk itu;negative
kalau luh takut konflik horizontal tidak usah memperkeruh suasana dengan video dan foto kejam  sudah luh maki israel saja tidak usah saudara di indonesia;negative
ini konflik negara perasaan kenapa bawa bawa agama ya kalau mereka yang bela israel kayanya emang tolol si;negative
konflik palestina  israel di sulawesi;neutral
polri sdm rendah padahal konflik israel sama palestine itu bukan sebatas konflik agama tolol;negative
uangnya tidak dinikmati rakyat gaza hanya hamas yang menikmati donasi   strategi utama hamas menjual kebencian menuai donasi   tidak heran tiap tahun bikin konflik kali ini dibuat sangat  kejam karena dipikirnya amerika lemah lagi banyak utang tidak mungkin nolongin israel;negative
ogah sangat saya ngeliat konflik israelpalestina diimpor ke sini  emangnya kerusuhan poso dan ambon tidak cukup untuk kalian;negative
jsp  posisi bangsa ini jelas anti penjajahan maka anti zionis israel  dan yang diherankan kenapa pendukung zionis ada di indonesia kalau berani tegas bubarkan ormasnya dan tangkap pelaku kebiadabannya   ini bukan konflik agama;negative
konflik israelpalestina sedang gencatan senjata eh  malah di tanah air saling serang   semoga segera teratasi dan ditemukan akar perselisihannya;negative
sadar tidak si semnjk si elia angkat bicara ini  banyak sangat yang mulai melupakan bhineka tunggal ikamksd saya kn ya ini perang  bukan tntng agamaini juga genosidaaneh saja begitu msih ada saja yang memperdebatkan keagamaan atas konflik iniapa yang mereka bela dari israel;negative
salah satu pihak yang paling senang dari konflik palestina ini adalah produsen dari produk yang kompetitornya sedang ramai diboikot karena diduga dukung israel dan banyak yang beralih ke produk mereka mungkin mereka ingin konflik jangan segera berakhir biar makin untung banyak;negative
dengan kejadian kerusuhan di manado ulah ormas kristen manguni yang pro israel ini harusnya ditanggapi dengan cepat sih sama polri maupun tni takutnya nanti menyebar kemana mana konflik nya;negative
bagus juga statement  konflik hamas dan israel disebut insiden teroris mungkin narendra modi melihat kedua belah pihak sama sama melakukan terorisme;negative
selama ini tidak terlalu ngerti sama konflik israel palestina sampe akhirnya tidak sengaja nemu podkes dari richard sama ustad salim a fillah di home youtube pro kontra soal penjelasannya ya wajar saja tapi disitu cerita ustad salim bagus dan enak sangat didenger buat awam kaya saya;negative
dari replace santer banyak agen agen israel di tanah air ternyata ini di simpen di titik titik yang rawan konflik;negative
si moniq melakukan pembiasan berita konflik palestina israel  malah terkesan hoax dan berbau hasutan perlu di report tu akun;negative
jenggot perdamaian dipastikan  juta persen mustahil terwujud dalam konflik palestinaisrael  ini akan jadi perang abadi amp  cikal bakal al malhamah kubro  thn konflik amp  perang lamanya;positive
“perlu diwaspadai adanya kelompok teror yang menggunakan isu konflik palestinaisrael sebagai propaganda guna memicu aksi teror secara terorganisir dan lone wolf” ujar kapolri di acara peringatan hut ke brimob depok kamis   polri;negative
yassalam konflik palestineisrael di belahan timteng sono merambat jadi konflik sektarian disini  kontol;negative
kok ada orang setolol ini yang dengan sadar dukung israel  tidak ngikutin konflik israelpalestina apa gimana goblok;negative
israel di mana cuman bikin terror mengerikan kalau mayoritas tidak bisa menahan diri konflik bakal jadi besar;negative
please buat orang masih mikir israel palestina ini semata konflik agama wake tf up;negative
ini orang idiot bela israel atas dasar apa kalau merasa karena kristen lebih dekat dengan yahudi kalian tololnya luar biasa aslinya mereka hanya benci islam kalau sampe terjadi konflik kaya di poso baru  tahu rasa;negative
netanyahu sedang mempertimbangkan opsi untuk mengundurkan diri dari jabatannya jika perang di gaza berakhir hal ini menunjukkan bahwa tekanan publik dan kritik terhadap tindakan israel dalam konflik tersebut semakin meningkat sebagai seorang;negative
manusia² bodoh ini tidak  tahu sejarah mereka ke israel yang ada diludahin salib dilarang manusia sampah harus diproses hukum jika tidak mau konflik meluas;negative
fadly  sudah pasti berbuntut panjang soalnya ini terkait isu sara  semoga lekas ada ketegasan aparat  dan lagi yang pro israel kalian buta kalian tidak memplajari lebih dalam dari konflik israel dan palestina;negative
isi videonya apa si  belum nonton soalnya btw konflik palestina israel bukan konflik agama tapi politik genosida dan pencaplokan wilayah;negative
mereka bodoh sama kaya israel tidak belajar dari pengalaman lupa sama konflik poso dll apa gmana ntar dibunuh bales smuanya yang disalahin islam juga ntar kalau ada kejadian bom dimana mana yang disalahin islam juga ni mereka yang memicu kalau tidak cepet di urus saya siap jihad;negative
terjadi bentrok antara massa pro israel dan pro palestina di kota bitung sulawesi utara tadi pagi   inilah bahayanya kalau konflik israel palestina ditarik ke isu agama jadi bisa mengadudomba dan memecahbelah bangsa ini  tapi untungnya saat ini keadaan disana sudah kondusif;negative
polri ini ormas minahasa pro israel bangsat emang orang ini ada juga manusia sampah begini di indonesia pemicu konflik sara dan perpecahan bangsa nanti kalau sudah meledak langsung playing victim sebagai minoritas bawa nkri dan toleransikunyuk lah;negative
kaseph sepwrtinya ada yang ingin menghancurkan indonesia dengan antek agent amp  preman nya dengan memanfaatkan moment eskalasi konflik dunia zionist israel vs palestina  ya kali yang punya data ngga  tahu daerah rawan konflik seperti ini dimana antisipasi kejadian seperti ini sangat penting;negative
vanyjkt  id  kedua pihak langgar ham israel lebih banyak pelanggarannya   saya hanya ingin memperjelas harus kita akui konflik palestina israel memang berakar dari agama ini harus kita akui;negative
saja   dalam konflik ini memang gereja juga kena dampak akibat rudal israel tapi israel tidak pernah menjadikan gerejamasjidrs sebagai target itu hanya terkena dampak di indonesia gereja sering dijadikan target keonaran manakah lebih biadab;negative
vanyjkt  id  dan israel juga sama dengan kamu yaitu tidak mempercayai kitab islam konflik palestina israel harus kita akui dan sepakati berakarberpondasi dari agama dua kitab dosen ku berkata manusia akan selalu subjektif tidak mungkin  objektif hanya tuhan yang bisa;positive
eskalasi seperti ini setidaknya sudah diantisipasi kepolisian punya data daerah rawan konflik seperti ini  kondisi pergolakan zionis israel vs palestina bisa merembet kesini;negative
berita palsu terkait eskalasi konflik israelpalestina dapat memicu kepanikan kebingungan dan bahkan dapat membahayakan kehidupan orang;negative
faktanya bawah bendera yang kita tidak ada hub diplomatik dengan israel tugas bin bg kabinda manado hrsnya bisa cegah aksi chaos yang bisa menimbulkan konflik agama horizontal pakdhe  harus segera pecat bg jangan sampai terjadi kemarahan pada kelompok basis muslim dimanado;negative
