text_clean,text_preprocessed,polarity_score,polarity
begini lah kelakuan semua pendukung zionist israhell atau si pengecut penghamba kehidupan dunia,"['laku', 'dukung', 'zionist', 'israhell', 'si', 'kecut', 'hamba', 'hidup', 'dunia']",0,neutral
dari produk oracle kami untuk membantu meringankan penderitaan di daerah konflik ini semoga bantuan ini dapat memberikan manfaat yang besar bagi masyarakat palestina dan israel yang sedang menghadapi masa sulitisamwijaya,"['produk', 'oracle', 'bantu', 'ringan', 'derita', 'daerah', 'konflik', 'moga', 'bantu', 'manfaat', 'masyarakat', 'palestina', 'israel', 'hadap', 'sulitisamwijaya']",-5,negative
wkwkwk kamu ini orang ribet  pertanyaan saya,"['wkwkwk', 'orang', 'ribet']",-1,negative
sayang sekali saya bukan tokoh masyarakat,"['sayang', 'tokoh', 'masyarakat']",-3,negative
ini profil aktris korea selatan lee young ae yang menyumbang uang  juta won atau setara rp juta untuk anakanak terdampak konflik di gaza,"['profil', 'aktris', 'korea', 'selatan', 'lee', 'young', 'ae', 'sumbang', 'uang', 'juta', 'won', 'tara', 'rp', 'juta', 'anakanak', 'dampak', 'konflik', 'gaza']",-1,negative
kemlu ri berharap kesepakatan gencatan senjata israelhamas palestina akan membuka peluang bagi penghentian konflik secara permanen,"['kemlu', 'ri', 'harap', 'sepakat', 'gencat', 'senjata', 'israelhamas', 'palestina', 'buka', 'peluang', 'henti', 'konflik', 'permanen']",-3,negative
sektor pertanian israel ikut terdampak akibat konflik dengan palestina ,"['sektor', 'tani', 'israel', 'dampak', 'akibat', 'konflik', 'palestina']",-6,negative
jubir presiden palestina   👉kami tidak ada hubungannya dengan apa yang terjadi antara hamas amp  israel kudeta telah menghilangkan legitimasi hamas di palestina kami tidak ingin terlibat dalam konflik sekunder  saatnya  bukan sekarang kami akan bertggng jawab atas rakyat gaza  menyebalkan‼️,"['jubir', 'presiden', 'palestina', 'kami', 'hubung', 'hamas', 'amp', 'israel', 'kudeta', 'hilang', 'legitimasi', 'hamas', 'palestina', 'libat', 'konflik', 'sekunder', 'bertggng', 'rakyat', 'gaza', 'sebal']",-2,negative
mereka setuju tentang penyelesaian di gaza untuk segera diakhiri pertempuran itu kata wapres pada rabu        republikajogja,"['tuju', 'selesai', 'gaza', 'tempur', 'wapres', 'rabu', 'republikajogja']",-8,negative
wakil presiden ma’ruf aamiin marufamin menyebut pemerintah yunani memberikan dukungan untuk percepatan penyelesaian konflik israel dan palestina,"['wakil', 'presiden', 'ma', 'ruf', 'aamiin', 'marufamin', 'sebut', 'perintah', 'yunani', 'dukung', 'cepat', 'selesai', 'konflik', 'israel', 'palestina']",-1,negative
hai   dalam virtual tidak leaders’ summit,"['hai', 'virtual', 'leaders', 'summit']",3,positive
korban palestina tembus  ribu jiwa  menurut data update pada  dari adanya konflik sejak,"['korban', 'palestina', 'tembus', 'ribu', 'jiwa', 'data', 'update', 'konflik']",1,positive
emang heboh di medsos bisa menyelesaikan konflik israelpalestina perekonomianri,"['emang', 'heboh', 'medsos', 'selesai', 'konflik', 'israelpalestina', 'perekonomianri']",-7,negative
sangat menginspirasi melihat sumbangan besar dari aktris korea selatan lee young ae  sebesar  juta won atau sekitar rp  miliar untuk anakanak korban konflik di gaza palestina terima kasih atas kepedulianmu yang luar biasa lee youngkriuuukid,"['inspirasi', 'sumbang', 'aktris', 'korea', 'selatan', 'lee', 'young', 'ae', 'juta', 'won', 'rp', 'miliar', 'anakanak', 'korban', 'konflik', 'gaza', 'palestina', 'terima', 'kasih', 'peduli', 'lee', 'youngkriuuukid']",-4,negative
wd  setauku  bukan tidak mau mihak,"['wd', 'tau', 'mihak']",-4,negative
sumbangan dari aktris korea selatan lee young  senilai uang  juta won atau sekitar rp  miliar untuk anakanak korban konflik di gaza,"['sumbang', 'aktris', 'korea', 'selatan', 'lee', 'young', 'nila', 'uang', 'juta', 'won', 'rp', 'miliar', 'anakanak', 'korban', 'konflik', 'gaza']",-4,negative
sejumlah pakar timur tengah mengatakan perlunya keterlibatan internasional terutama negaranegara mayoritas penduduk muslim untuk memfasilitasi resolusi damai konflik palestinaisrael termasuk mewujudkan solusi dua negara,"['pakar', 'timur', 'libat', 'internasional', 'negaranegara', 'mayoritas', 'duduk', 'muslim', 'fasilitas', 'resolusi', 'damai', 'konflik', 'palestinaisrael', 'wujud', 'solusi', 'negara']",6,positive
sejak kapan palestina mulai terjadi konflik sejak zionis  hidung datar masukmthatriii,"['palestina', 'konflik', 'zionis', 'hidung', 'datar', 'masukmthatriii']",3,positive
presiden rusia vladimir putin tuding amerika serikat bertanggung jawab atas eskalasi konflik israel palestina di gaza,"['presiden', 'rusia', 'vladimir', 'putin', 'tuding', 'amerika', 'serikat', 'tanggung', 'eskalasi', 'konflik', 'israel', 'palestina', 'gaza']",-2,negative
wapres maruf aamiin menyebut indonesia dan yunani sepakat konflik israel dan palestina harus segera diselesaikan,"['wapres', 'maruf', 'aamiin', 'sebut', 'indonesia', 'yunani', 'sepakat', 'konflik', 'israel', 'palestina', 'selesai']",2,positive
please stop membandingkan konflik antara palestina dan rohingya akibat konflik yang mereka alami tak ada satu pun yang beruntung atas kejadian tersebut mereka samasama menderita samasama butuh ditolong  tolong pahami ini bukan perihal agama tetapi kemanusiaankagoyasilas,"['please', 'stop', 'banding', 'konflik', 'palestina', 'rohingya', 'akibat', 'konflik', 'alami', 'untung', 'jadi', 'samasama', 'derita', 'samasama', 'butuh', 'tolong', 'tolong', 'paham', 'perihal', 'agama', 'kemanusiaankagoyasilas']",-30,negative
id kecenderungan membenarkan bahkan mengglorifikasi nazi dalam konteks perang dan konflik israelpalestina sudah jadi omongan dan tren sejak lama min,"['id', 'cenderung', 'benar', 'mengglorifikasi', 'nazi', 'konteks', 'perang', 'konflik', 'israelpalestina', 'omong', 'tren', 'min']",-15,negative
orang orang yang  malah menagungkan hitler di konflik palestina ini,"['orang', 'orang', 'menagungkan', 'hitler', 'konflik', 'palestina']",5,positive
zionis membentuk pemerintahan negara israel yang di setujui rekayasa pbb replace mula konflik israel dan palestine hingga saat ini palestina hanya ingin di merdekakan tidak terjajah oleh israel perluasan demi perluasan wilayah israel yang membuat hamas omas islam marah pada zionis israelsapawargasby,"['zionis', 'bentuk', 'perintah', 'negara', 'israel', 'tuju', 'rekayasa', 'pbb', 'replace', 'konflik', 'israel', 'palestine', 'palestina', 'merdeka', 'jajah', 'israel', 'luas', 'luas', 'wilayah', 'israel', 'hamas', 'omas', 'islam', 'marah', 'zionis', 'israelsapawargasby']",-15,negative
alhamdulillah,['alhamdulillah'],5,positive
banyak yang merasa penting untuk mendukung palestina karena konflik yang berlarutlarut di wilayah tersebut solidaritas dalam menegakkan hak asasi manusia dan mendukung perdamaian adalah alasan utama cndrgam,"['dukung', 'palestina', 'konflik', 'berlarutlarut', 'wilayah', 'solidaritas', 'tegak', 'hak', 'asasi', 'manusia', 'dukung', 'damai', 'alas', 'utama', 'cndrgam']",13,positive
kabar terbaru ada daftar coklat yang sedang diboikot oleh warganet jadi,"['kabar', 'baru', 'daftar', 'coklat', 'boikot', 'warganet']",-6,negative
pm menguraikan konvergensi tidak mengenai konflik israelhamas dan masalah israelpalestinajuraganan,"['pm', 'urai', 'konvergensi', 'konflik', 'israelhamas', 'israelpalestinajuraganan']",0,neutral
orangorang tolol yang ngebawa konflik  ke genosida di palestina itu tidak dibenarkan dan tidak membenarkan kamu,"['orangorang', 'tolol', 'ngebawa', 'konflik', 'genosida', 'palestina', 'benar', 'benar']",-8,negative
kata teman,['teman'],0,neutral
media sosial wahyudi mengatakan bahwa melalui perjalanan mendaki gunung kerinci,"['media', 'sosial', 'wahyudi', 'jalan', 'daki', 'gunung', 'kerinci']",0,neutral
mereka masih mengira konflik palestina dan isriwil adalah konflik agama  ya  gitu deh sdm rendahmmuthhar,"['konflik', 'palestina', 'isriwil', 'konflik', 'agama', 'ya', 'gitu', 'deh', 'sdm', 'rendahmmuthhar']",6,positive
menteri israel mengatakan bahwa gencatan senjata adalah langkah penting menuju perdamaian yang diharapkan oleh semua pihak semoga konflik ini segera berakhir dan kedamaian kembali menghiasi bumi palestinaindridiann,"['menteri', 'israel', 'gencat', 'senjata', 'langkah', 'damai', 'harap', 'moga', 'konflik', 'damai', 'hias', 'bumi', 'palestinaindridiann']",-5,negative
tapi kenyataanny emang begitu,"['kenyataanny', 'emang']",0,neutral
semoga konflik israelpalestina segera berlalu aamiinadrianasilf,"['moga', 'konflik', 'israelpalestina', 'aamiinadrianasilf']",1,positive
kontribusi jurnalis di konflik palestina vs israel sangt luar biasa membuka borok negeri penjajah zionis yahudi isreal dimuka dunia sebeneranya kalau jurnalis bersikap netral,"['kontribusi', 'jurnalis', 'konflik', 'palestina', 'vs', 'israel', 'sangt', 'buka', 'borok', 'negeri', 'jajah', 'zionis', 'yahudi', 'isreal', 'muka', 'dunia', 'sebeneranya', 'jurnalis', 'sikap', 'netral']",-13,negative
masnya tidak paham konteks konflik israel palestina kayanyajonaslee,"['mas', 'paham', 'konteks', 'konflik', 'israel', 'palestina', 'kayanyajonaslee']",0,neutral
devinaa  konflik menantu sama mertua itu mirip konflik israel palestina,"['devinaa', 'konflik', 'menantu', 'mertua', 'konflik', 'israel', 'palestina']",0,neutral
kecewa  tokoh kaya dunia,"['kecewa', 'tokoh', 'kaya', 'dunia']",-4,negative
hal yang terjadi di palestina itu hal yang  tiba-tiba,['palestina'],5,positive
untuk memahami konflik,"['paham', 'konflik']",0,neutral
bangun dari tidur melihat  banyak skli fitnah kejam di dunia ini rasane pgnn tak antemi wong israel siji siji sak pakne sak pakde ne paklik e genset kebenaran selalu berusaha di plintir terkhususnya konflik palestina sama yang ini dalang e  sudah pancet setan amerika ro barakaneiniintankok,"['bangun', 'tidur', 'skli', 'fitnah', 'kejam', 'dunia', 'rasane', 'pgnn', 'antem', 'israel', 'siji', 'siji', 'sak', 'pakne', 'sak', 'pakde', 'ne', 'paklik', 'e', 'genset', 'benar', 'usaha', 'plintir', 'khusus', 'konflik', 'palestina', 'dalang', 'e', 'pancet', 'setan', 'amerika', 'ro', 'barakaneiniintankok']",-34,negative
kegilaan tentara nya saat rapat ingin menggunakan nuklir,"['gila', 'tentara', 'nya', 'rapat', 'nuklir']",-8,negative
kalau ada  atau  militer suatu negara tertentu bergabung di konflik palestina vs israel ini begitu  melanggar regulasi yang artinya memberi celah dan kesempatan semua negara lainya untuk bergabung juganotbadcreature,"['militer', 'negara', 'gabung', 'konflik', 'palestina', 'vs', 'israel', 'langgar', 'regulasi', 'celah', 'sempat', 'negara', 'lai', 'gabung', 'juganotbadcreature']",-13,negative
perempuan muda yang tumbuh di tengah konflik antara israel dan palestina 🎥 ✨mayer,"['perempuan', 'muda', 'tumbuh', 'konflik', 'israel', 'palestina', 'mayer']",-2,negative
di tanah palestina einstein berpendapat bahwa pendirian israel akan menimbulkan konflik ketegangan antara orang yahudi dan arab,"['tanah', 'palestina', 'einstein', 'dapat', 'diri', 'israel', 'timbul', 'konflik', 'tegang', 'orang', 'yahudi', 'arab']",-2,negative
zionist emergency council dalam surat tersebut,"['zionist', 'emergency', 'council', 'surat']",0,neutral
kedua pemimpin negara,"['pimpin', 'negara']",0,neutral
pemulihan palestina semoga bantuan ini dapat memberikan sedikit harapan bagi mereka yang terkena dampak konflik inihumasgresik,"['pulih', 'palestina', 'moga', 'bantu', 'harap', 'kena', 'dampak', 'konflik', 'inihumasgresik']",-7,negative
dia orang uganda dan agama nya kristen dia tidak  tahu israel dan palestina itu lagi konflikwawansupriii,"['orang', 'uganda', 'agama', 'nya', 'kristen', 'israel', 'palestina', 'konflikwawansupriii']",-3,negative
sehari sebelumnya,['hari'],0,neutral
dewan pers ingatkan pemberitaan konflik israelpalestina perhatikan kej dan hindari stigmatisasi,"['dewan', 'pers', 'ingat', 'berita', 'konflik', 'israelpalestina', 'perhati', 'kej', 'hindar', 'stigmatisasi']",-8,negative
gerakan boikot imbas konflik israel palestina,"['gera', 'boikot', 'imbas', 'konflik', 'israel', 'palestina']",-4,negative
konflik antara israel dan palestina menjadi sorotan publik termasuk di hollywood hingga membuat mereka terpecah bagaimana penjelasannya,"['konflik', 'israel', 'palestina', 'sorot', 'publik', 'hollywood', 'pecah', 'jelas']",-3,negative
percuma kalian marah ges orang ini sebenernya  tahu konflik israel sama palestina itu sudah lama emang dasarnya benci islam saja sihinsidpontianak,"['marah', 'ges', 'orang', 'sebenernya', 'konflik', 'israel', 'palestina', 'emang', 'dasar', 'benci', 'islam', 'sihinsidpontianak']",-7,negative
masih perlu banyakbanyak bersyukur semoga konflik yang tengah terjadi di palestina segera berakhir ya 💔🇵🇸    –,"['banyakbanyak', 'syukur', 'moga', 'konflik', 'palestina', 'ya']",15,positive
indonesiayunani dorong solusi permanen akhiri konflik di gaza palestina,"['indonesiayunani', 'dorong', 'solusi', 'permanen', 'konflik', 'gaza', 'palestina']",11,positive
ketika terjadi konflik bersenjata,"['konflik', 'senjata']",0,neutral
id saya masih pemula,"['id', 'mula']",-3,negative
bagaimana peran pbb sebenarnya dalam menjaga perdamaian dan keamanan internasional jika dikaitkan dengan konflik israelpalestina  simak pembahasan hukumnya pada artikel berikut ini,"['peran', 'pbb', 'jaga', 'damai', 'aman', 'internasional', 'kait', 'konflik', 'israelpalestina', 'simak', 'bahas', 'hukum', 'artikel']",-12,negative
bagaimana sebenarnya secara hukum kedudukan para pihak baik israel maupun palestina pada konflik palestinaisrael  simak penjelasan selengkapnya dari dari ius damos dumoli agusman dalam rubrik  berikut ini,"['hukum', 'duduk', 'israel', 'palestina', 'konflik', 'palestinaisrael', 'simak', 'jelas', 'lengkap', 'ius', 'damos', 'dumoli', 'agusman', 'rubrik']",-14,negative
china gencar ingatkan solusi dua negara,"['china', 'gencar', 'ingat', 'solusi', 'negara']",0,neutral
yup betul kak fb,"['yup', 'kak', 'fb']",0,neutral
dengan kemenangan,['menang'],-5,negative
penyelesaian konflik palestina dapat membantu menciptakan kondisi yang mendukung perdamaian global dan menurunkan ketegangan di tingkat internasional joeardi,"['selesai', 'konflik', 'palestina', 'bantu', 'cipta', 'kondisi', 'dukung', 'damai', 'global', 'turun', 'tegang', 'tingkat', 'internasional', 'joeardi']",3,positive
dengan bumi yang layak,"['bumi', 'layak']",-5,negative
fakta terkini menunjukkan bahwa lebih dari  juta anak palestina dihadapkan pada risiko kekurangan air bersih dan sanitasi yang memadai akibat konflik yang berkepanjangan vplvo,"['fakta', 'kini', 'juta', 'anak', 'palestina', 'hadap', 'risiko', 'kurang', 'air', 'bersih', 'sanitasi', 'pada', 'akibat', 'konflik', 'panjang', 'vplvo']",-7,negative
dengan  pks no  berdiri kokoh menggalang dukungan dan kesadaran akan konflik yang mengguncang palestinasayangbumi,"['pks', 'no', 'diri', 'kokoh', 'galang', 'dukung', 'sadar', 'konflik', 'guncang', 'palestinasayangbumi']",-1,negative
fakta bahwa anakanak palestina sering menjadi korban dalam konflik ini membutuhkan dukungan global untuk melindungi hakhak mereka hanifahasma,"['fakta', 'anakanak', 'palestina', 'korban', 'konflik', 'butuh', 'dukung', 'global', 'lindung', 'hakhak', 'hanifahasma']",1,positive
keamanan regional penyelesaian konflik palestina dapat membantu menciptakan stabilitas di timur tengah,"['aman', 'regional', 'selesai', 'konflik', 'palestina', 'bantu', 'cipta', 'stabilitas', 'timur']",1,positive
inget sangat dulu di cancel satu jurusan gegara posting tentang korban konflik palestina dan negara timur tengah lain  plot twistnya   sekarang banyak orang ngepost ngangkat isu yang sama agama apapun,"['inget', 'cancel', 'jurus', 'gegara', 'posting', 'korban', 'konflik', 'palestina', 'negara', 'timur', 'plot', 'twistnya', 'orang', 'ngepost', 'ngangkat', 'isu', 'agama', 'apa']",-9,negative
keadilan sejarah konflik di timur tengah melibatkan sejarah panjang,"['adil', 'sejarah', 'konflik', 'timur', 'libat', 'sejarah']",-3,negative
partai keadilan sejahtera melibatkan masyarakat untuk memahami dampak konflik terhadap kehidupan seharihari penduduk palestina rozakus,"['partai', 'adil', 'sejahtera', 'libat', 'masyarakat', 'paham', 'dampak', 'konflik', 'hidup', 'seharihari', 'duduk', 'palestina', 'rozakus']",1,positive
aplikasi israel yang masih digunakan di indonesia di tengah konflik dengan palestina,"['aplikasi', 'israel', 'indonesia', 'konflik', 'palestina']",-4,negative
pbb harus mengambil peran aktif dalam menyelesaikan konflik di palestina pungutaja,"['pbb', 'ambil', 'peran', 'aktif', 'selesai', 'konflik', 'palestina', 'pungutaja']",-7,negative
setiap individu berhak atas keadilan dan hak asasi manusia,"['individu', 'hak', 'adil', 'hak', 'asasi', 'manusia']",-3,negative
perjuangan hak asasi manusia bela palestina bukan hanya tentang konflik politik,"['juang', 'hak', 'asasi', 'manusia', 'bela', 'palestina', 'konflik', 'politik']",1,positive
lihat saja un di konflik paling kontroversial skrg,"['lihat', 'un', 'konflik', 'kontroversial', 'skrg']",3,positive
palestina adalah ungkapan solidaritas terhadap rakyat palestina yang mengalami konflik dan kesulitan ini mencakup dukungan terhadap hak asasi manusia,"['palestina', 'ungkap', 'solidaritas', 'rakyat', 'palestina', 'alami', 'konflik', 'sulit', 'cakup', 'dukung', 'hak', 'asasi', 'manusia']",8,positive
kalau hal ini terjadi,[],0,neutral
menyerukan perlindungan bagi jurnalis yang melaporkan konflik di palestina dewipn,"['seru', 'lindung', 'jurnalis', 'lapor', 'konflik', 'palestina', 'dewipn']",6,positive
menyerukan perlindungan bagi anakanak yang terdampak konflik di palestina jessenielle,"['seru', 'lindung', 'anakanak', 'dampak', 'konflik', 'palestina', 'jessenielle']",1,positive
