text_clean;text_preprocessed;polarity_score;polarity
polri ini ormas minahasa pro israel bangsat emang orang ini ada juga manusia sampah begini di indonesia pemicu konflik sara dan perpecahan bangsa nanti kalau sudah meledak langsung playing victim sebagai minoritas bawa nkri dan toleransikunyuk lah;['polri', 'ormas', 'minahasa', 'pro', 'israel', 'bangsat', 'emang', 'orang', 'manusia', 'sampah', 'indonesia', 'picu', 'konflik', 'sara', 'pecah', 'bangsa', 'ledak', 'langsung', 'playing', 'victim', 'minoritas', 'bawa', 'nkri', 'toleransikunyuk'];-18;negative
kaseph sepwrtinya ada yang ingin menghancurkan indonesia dengan antek agent amp  preman nya dengan memanfaatkan moment eskalasi konflik dunia zionist israel vs palestina  ya kali yang punya data ngga  tahu daerah rawan konflik seperti ini dimana antisipasi kejadian seperti ini sangat penting;['kaseph', 'sepwrtinya', 'hancur', 'indonesia', 'antek', 'agent', 'amp', 'preman', 'nya', 'manfaat', 'moment', 'eskalasi', 'konflik', 'dunia', 'zionist', 'israel', 'vs', 'palestina', 'ya', 'kali', 'data', 'ngga', 'daerah', 'rawan', 'konflik', 'mana', 'antisipasi', 'jadi'];-9;negative
vanyjkt  id  kedua pihak langgar ham israel lebih banyak pelanggarannya   saya hanya ingin memperjelas harus kita akui konflik palestina israel memang berakar dari agama ini harus kita akui;['vanyjkt', 'id', 'langgar', 'ham', 'israel', 'langgar', 'jelas', 'aku', 'konflik', 'palestina', 'israel', 'akar', 'agama', 'aku'];-16;negative
saja   dalam konflik ini memang gereja juga kena dampak akibat rudal israel tapi israel tidak pernah menjadikan gerejamasjidrs sebagai target itu hanya terkena dampak di indonesia gereja sering dijadikan target keonaran manakah lebih biadab;['konflik', 'gereja', 'kena', 'dampak', 'akibat', 'rudal', 'israel', 'israel', 'jadi', 'gerejamasjidrs', 'target', 'kena', 'dampak', 'indonesia', 'gereja', 'jadi', 'target', 'onar', 'mana', 'biadab'];-39;negative
vanyjkt  id  dan israel juga sama dengan kamu yaitu tidak mempercayai kitab islam konflik palestina israel harus kita akui dan sepakati berakarberpondasi dari agama dua kitab dosen ku berkata manusia akan selalu subjektif tidak mungkin  objektif hanya tuhan yang bisa;['vanyjkt', 'id', 'israel', 'percaya', 'kitab', 'islam', 'konflik', 'palestina', 'israel', 'aku', 'sepakat', 'berakarberpondasi', 'agama', 'kitab', 'dosen', 'ku', 'manusia', 'subjektif', 'objektif', 'tuhan'];5;positive
eskalasi seperti ini setidaknya sudah diantisipasi kepolisian punya data daerah rawan konflik seperti ini  kondisi pergolakan zionis israel vs palestina bisa merembet kesini;['eskalasi', 'antisipasi', 'polisi', 'data', 'daerah', 'rawan', 'konflik', 'kondisi', 'pergola', 'zionis', 'israel', 'vs', 'palestina', 'rembet', 'kesini'];-9;negative
berita palsu terkait eskalasi konflik israelpalestina dapat memicu kepanikan kebingungan dan bahkan dapat membahayakan kehidupan orang;['berita', 'palsu', 'kait', 'eskalasi', 'konflik', 'israelpalestina', 'picu', 'panik', 'bingung', 'bahaya', 'hidup', 'orang'];-8;negative
faktanya bawah bendera yang kita tidak ada hub diplomatik dengan israel tugas bin bg kabinda manado hrsnya bisa cegah aksi chaos yang bisa menimbulkan konflik agama horizontal pakdhe  harus segera pecat bg jangan sampai terjadi kemarahan pada kelompok basis muslim dimanado;['fakta', 'bendera', 'hub', 'diplomatik', 'israel', 'tugas', 'bin', 'bg', 'kabinda', 'manado', 'hrsnya', 'cegah', 'aksi', 'chaos', 'timbul', 'konflik', 'agama', 'horizontal', 'pakdhe', 'pecat', 'bg', 'marah', 'kelompok', 'basis', 'muslim', 'dimanado'];-30;negative
jika keberpihakan kita atas konflik israelpalestina hanya mengorbankan rasa persaudaraan di tanah air lantas apa beda kita dengan yang berkonflik disana;['pihak', 'konflik', 'israelpalestina', 'korban', 'saudara', 'tanah', 'air', 'lantas', 'beda', 'konflik', 'sana'];-10;negative
kalau masih ada yang melibatkan peperangan agama dalam pemahaman konflik palestinaisrael memang dasarnya manusianya yang fakir ilmu dan tidak berperikemanusiaan;['libat', 'peperangan', 'agama', 'paham', 'konflik', 'palestinaisrael', 'dasar', 'manusia', 'fakir', 'ilmu', 'perikemanusiaan'];-1;negative
komik ini membuat saya punya pandangan lebih soal konflik israelpalestina saya pro palestina sekarang;['komik', 'pandang', 'konflik', 'israelpalestina', 'pro', 'palestina'];6;positive
menguak kebenaran dari biden pernyataan ini alasan kuat untuk menyeret china turki dan rusia untuk berpartisipasi dalam konflik palestinaisrael;['uak', 'benar', 'biden', 'nyata', 'alas', 'kuat', 'seret', 'china', 'turki', 'rusia', 'partisipasi', 'konflik', 'palestinaisrael'];-6;negative
anjing dia ngibarin bendera israel sambil nginjak amp  mau bunuh bangsanya sendiri kall tidak segera di usut yakin bakal jadi konflik yang panjang;['anjing', 'ngibarin', 'bendera', 'israel', 'nginjak', 'amp', 'bunuh', 'bangsa', 'kall', 'usut', 'konflik'];-18;negative
mengapa konflik israelpalestina jadi fokus pbnu dalam r isora berikut penjelasan gus yahya;['konflik', 'israelpalestina', 'fokus', 'pbnu', 'r', 'isora', 'jelas', 'gus', 'yahya'];-5;negative
tidak main di sana bisa bunuhan sampe dendam itu mending segera diamankan saja sih dan dikasih pemahaman soal konflik palestina dengan israel secara gamblang;['main', 'bunuh', 'sampe', 'dendam', 'mending', 'aman', 'sih', 'kasih', 'paham', 'konflik', 'palestina', 'israel', 'gamblang'];-21;negative
waktu itu sudah pernah saya twitkan konflik palestina dan israel di indonesia sudah jadi irisan agama;['twitkan', 'konflik', 'palestina', 'israel', 'indonesia', 'iris', 'agama'];-7;negative
gilanya israel memperpanjang agresi militernya sampai januari  saya berharap kesulitan ekonomi bisa lebih parah didalam negara israel itu sendiri akibat konflik yang  terus dan bkepanjangan plus kerugian dari negara pendukungnya karena membunuh orang yang tidak bersalah sama sekali;['gila', 'israel', 'panjang', 'agresi', 'militer', 'januari', 'harap', 'sulit', 'ekonomi', 'parah', 'dalam', 'negara', 'israel', 'akibat', 'konflik', 'bkepanjangan', 'plus', 'rugi', 'negara', 'dukung', 'bunuh', 'orang', 'salah'];-29;negative
rakyat palestin menunggu giliran di stesen minyak apabila bekalan bahan api itu berjaya dibawa masuk selepas  hari konflik palestinisrael melanda gaza   kamu boleh baca berita penuh di portal sinar harian di  atau swipe up di ig story serta jangan lupa…;['rakyat', 'palestin', 'tunggu', 'gilir', 'stesen', 'minyak', 'bekal', 'bahan', 'api', 'jaya', 'bawa', 'masuk', 'lepas', 'konflik', 'palestinisrael', 'landa', 'gaza', 'baca', 'berita', 'penuh', 'portal', 'sinar', 'hari', 'swipe', 'up', 'ig', 'story', 'lupa'];-14;negative
wkwkwk dukung kemanusiaan warga israel tapi  pendapat nya seakan memojokkan warga gaza amp  kek mendukung aksi genosida kalau mau dukung kemanusiaan di tengah² konflik begini ya harus bersikap netral lagian yang bantai warga sipil israel itu idf nya sendiri kok;['wkwkwk', 'dukung', 'manusia', 'warga', 'israel', 'dapat', 'nya', 'akan', 'pojok', 'warga', 'gaza', 'amp', 'kek', 'dukung', 'aksi', 'genosida', 'dukung', 'manusia', 'tengah', 'konflik', 'ya', 'sikap', 'netral', 'bantai', 'warga', 'sipil', 'israel', 'idf', 'nya'];11;positive
kronologi amp  penjelasan replace sejarah konflik israelpalestina;['kronologi', 'amp', 'jelas', 'replace', 'sejarah', 'konflik', 'israelpalestina'];-4;negative
keluarga besar polresta malang kota mengirim beragam bantuan kemanusiaan kepada warga yang menjadi korban konflik antara palestina dengan israel kapolresta malang kota kombespol budi hermanto menjelaskan bantuan kemanusiaan tersebut bentuk empati personel polresta malang kota;['keluarga', 'polresta', 'malang', 'kota', 'kirim', 'agam', 'bantu', 'manusia', 'warga', 'korban', 'konflik', 'palestina', 'israel', 'kapolresta', 'malang', 'kota', 'kombespol', 'budi', 'hermanto', 'bantu', 'manusia', 'bentuk', 'empati', 'personel', 'polresta', 'malang', 'kota'];-13;negative
xx  pake saja lah dulu juga begitu kok boikot toh cyma sementaraaaaaa  percayalah  bukan tidak peduli ya  tiap malam saya mendoakan untuk kebaikan palestine dengan boikot emang tidak ngaruh karena emang bukan palestine dan israel yang konflik tapi;['xx', 'pake', 'boikot', 'cyma', 'sementaraaaaaa', 'percaya', 'peduli', 'ya', 'malam', 'doa', 'baik', 'palestine', 'boikot', 'emang', 'ngaruh', 'emang', 'palestine', 'israel', 'konflik'];-7;negative
puedenyambak saya  thn  ini entah agresi israel yang keberapa terjadi selama saya hidup thn  saya kelas  sd sudah mulai paham konflik ini waktu itu pm israel adalah the same person si netanyahu yas gaes netanyahu has long history saya sampe pilis jurusan ips supaya cont;['puedenyambak', 'thn', 'agresi', 'israel', 'berapa', 'hidup', 'thn', 'kelas', 'sd', 'paham', 'konflik', 'pm', 'israel', 'the', 'same', 'person', 'si', 'netanyahu', 'yas', 'gaes', 'netanyahu', 'has', 'long', 'history', 'sampe', 'pilis', 'jurus', 'ips', 'cont'];-11;negative
daftar menteri dan pejabat dunia yang dipecat karena kontroversi konflik israelhamas;['daftar', 'menteri', 'jabat', 'dunia', 'pecat', 'kontroversi', 'konflik', 'israelhamas'];-17;negative
hubungan spanyol dan israel memanas terkait konflik di jalur gaza palestina;['hubung', 'spanyol', 'israel', 'panas', 'kait', 'konflik', 'jalur', 'gaza', 'palestina'];-9;negative
benarkah tentara zionis israel yang m sudah tewas mencapai  personil apa itu yang dimaksud yang tewas selama konflik bertahun tahun dengan bangsa  palestine;['tentara', 'zionis', 'israel', 'm', 'tewas', 'capai', 'personil', 'tewas', 'konflik', 'tahun', 'bangsa', 'palestine'];-20;negative
tidak ada konflik israelpalestina yang ada hanyalah penjajahan oleh israel;['konflik', 'israelpalestina', 'jajah', 'israel'];-10;negative
tpi  cmon stop this fkin nonsensical argument dari replace saja israel palestina tuh bukan konflik agama masih saja harus bawa agama kesini saya tidak peduli kalian dukung pihak mana hanya pinter dikit cara belanya;['tpi', 'cmon', 'stop', 'this', 'fkin', 'nonsensical', 'argument', 'replace', 'israel', 'palestina', 'tuh', 'konflik', 'agama', 'bawa', 'agama', 'kesini', 'peduli', 'dukung', 'pinter', 'dikit', 'bela'];-14;negative
tingkat pengangguran warga palestina telah menembus angka  persen sebagai dampak dari konflik antara hamasisrael;['tingkat', 'anggur', 'warga', 'palestina', 'tembus', 'angka', 'persen', 'dampak', 'konflik', 'hamasisrael'];4;positive
barcelona tangguhkan hubungan diplomatik dengan israel menyusul konflik di gaza;['barcelona', 'tangguh', 'hubung', 'diplomatik', 'israel', 'susul', 'konflik', 'gaza'];-10;negative
wapres maruf aamiin ajak pemimpin agama di yunani akhiri konflik israelpalestina;['wapres', 'maruf', 'aamiin', 'ajak', 'pimpin', 'agama', 'yunani', 'konflik', 'israelpalestina'];0;neutral
konflik hamasisrael ahy dukung pemerintah lakukan langkah strategis der  pdemokrat agusyudhoyono demokrat  siapa;['konflik', 'hamasisrael', 'ahy', 'dukung', 'perintah', 'laku', 'langkah', 'strategis', 'der', 'pdemokrat', 'agusyudhoyono', 'demokrat'];8;positive
usai salat jumat wapres didaulat untuk memimpin doa di antara doa yang dipanjatkan wapres khususkan bagi para korban di gaza yang terdampak konflik israelpalestina;['salat', 'jumat', 'wapres', 'daulat', 'pimpin', 'doa', 'doa', 'panjat', 'wapres', 'khusus', 'korban', 'gaza', 'dampak', 'konflik', 'israelpalestina'];-4;negative
sayangnya mimin neo history itu pro palestina bngt yang anti perdamaian abadi via solusi  negara bahkan sponsor bukunyaknp palestina gagal merdeka itu penulisnya juga anti solusi  negara jadi apa yang bisa diharapkan  banyak dari akun macam itu dalam menengahi konflik israel amp  palestina;['sayang', 'mimin', 'neo', 'history', 'pro', 'palestina', 'bngt', 'anti', 'damai', 'abadi', 'via', 'solusi', 'negara', 'sponsor', 'bukunyaknp', 'palestina', 'gagal', 'merdeka', 'tulis', 'anti', 'solusi', 'negara', 'harap', 'akun', 'tengah', 'konflik', 'israel', 'amp', 'palestina'];10;positive
melaksanakan salat jumat di masjid athena yunani  keberadaan masjid athena merupakan penanda adanya toleransi di antara keberagaman khususnya di yunani  saya juga berdoa usai salat jumat untuk para korban di gaza yang terdampak konflik israelpalestina;['laksana', 'salat', 'jumat', 'masjid', 'athena', 'yunani', 'ada', 'masjid', 'athena', 'tanda', 'toleransi', 'agam', 'yunani', 'doa', 'salat', 'jumat', 'korban', 'gaza', 'dampak', 'konflik', 'israelpalestina'];9;positive
coba betul disimak yang dikatakan orang ini dia katakan dia orang israel tidak ada konflik israel palestina yang ada tindakan brutal ini aparthaid karena hanya untuk satu ethis  tidak ada ethis arab di israel ingat iblis itu juga dari satu ethis tp dia pilih jadi penyesat;['coba', 'simak', 'orang', 'orang', 'israel', 'konflik', 'israel', 'palestina', 'tindak', 'brutal', 'aparthaid', 'ethis', 'ethis', 'arab', 'israel', 'iblis', 'ethis', 'tp', 'pilih', 'sesat'];-31;negative
israelhamaskonflik eerste gyselaars vrygelaat;['israelhamaskonflik', 'eerste', 'gyselaars', 'vrygelaat'];0;neutral
sajaa id mendukung palestina amp  antiisrael  adalah sikap resmi politik luar negeri indonesia sejak kita merdeka waktu pelajaran sejarah kamu bolos sdg dalam konflik rusia  ukraina indonesia netral dan apa kamu buta saat demo di jalan soal palestina menlu kita juga ikut;['sajaa', 'id', 'dukung', 'palestina', 'amp', 'antiisrael', 'sikap', 'resmi', 'politik', 'negeri', 'indonesia', 'merdeka', 'ajar', 'sejarah', 'bolos', 'sdg', 'konflik', 'rusia', 'ukraina', 'indonesia', 'netral', 'buta', 'demo', 'jalan', 'palestina', 'menlu'];5;positive
id hamas menembakkan  roket dalam  hari dan selama konflik  oktober sampai sekarang telah menembakkan belasan ribu roket ke pemukiman penduduk israel itu klaim hamas sendiri masih mau bilang mereka hanya melawan tentara  tolol;['id', 'hamas', 'tembak', 'roket', 'konflik', 'oktober', 'tembak', 'bas', 'ribu', 'roket', 'mukim', 'duduk', 'israel', 'klaim', 'hamas', 'bilang', 'lawan', 'tentara', 'tolol'];-22;negative
masyarakat banyak yang setuju dengan fatwa mui karena percaya bahwa dana yang diperoleh dari produk proisrael dapat digunakan untuk mendukung israel dalam konflik yang kini mencakup hak asasi manusia;['masyarakat', 'tuju', 'fatwa', 'mui', 'percaya', 'dana', 'oleh', 'produk', 'proisrael', 'dukung', 'israel', 'konflik', 'cakup', 'hak', 'asasi', 'manusia'];4;positive
gideon levy berbicara tentang kekejaman israel ini bukan konflik ini adalah penjajahan brutal israel harus dihentikan bagaimanapun caranya   pemimpin redaksi surat kabar berbahasa inggris terbesar di israel;['gideon', 'levy', 'bicara', 'kejam', 'israel', 'konflik', 'jajah', 'brutal', 'israel', 'henti', 'pimpin', 'redaksi', 'surat', 'kabar', 'bahasa', 'inggris', 'besar', 'israel'];-42;negative
konflik israelhamas  sandera di gaza bebas  truk bansos tiba  via co;['konflik', 'israelhamas', 'sandera', 'gaza', 'bebas', 'truk', 'bansos', 'via', 'co'];-4;negative
kamu lelah dengan konflik palestina dan israel  sambutlah sang imam mahdi;['lelah', 'konflik', 'palestina', 'israel', 'sambut', 'sang', 'imam', 'mahdi'];0;neutral
kita bang gag  tahu belaan tentang konflik yang tjd dipalestinaisrael sejak wftnya presiden yasir arafat belum ada pngganti beliau yang mampu mlindungi kedaulatan dan kmakmuran rakyatnya mudahan sgr ada pngganti beliau aamiin negara islam harus menjadi skutu palestina meski dunia ini kiamat;['bang', 'gag', 'bela', 'konflik', 'tjd', 'dipalestinaisrael', 'wftnya', 'presiden', 'yasir', 'arafat', 'pngganti', 'beliau', 'mlindungi', 'daulat', 'kmakmuran', 'rakyat', 'mudah', 'sgr', 'pngganti', 'beliau', 'aamiin', 'negara', 'islam', 'skutu', 'palestina', 'dunia', 'kiamat'];9;positive
sejumlah  tebusan dalam konflik perang antara kumpulan pejuang hamas dan israel dibebaskan semalam;['tebus', 'konflik', 'perang', 'kumpul', 'juang', 'hamas', 'israel', 'bebas', 'malam'];-16;negative
suasana kegembiraan mengiringi pembebasan  tebusan dalam konflik perang antara kumpulan pejuang hamas dan israel pada jumaat  hamas telah membebaskan  tebusan manakala israel membebaskan  tahanan palestin selepas gencatan senjata israelhamas yang dirunding oleh qatar…;['suasana', 'gembira', 'iring', 'bebas', 'tebus', 'konflik', 'perang', 'kumpul', 'juang', 'hamas', 'israel', 'jumaat', 'hamas', 'bebas', 'tebus', 'israel', 'bebas', 'tahan', 'palestin', 'lepas', 'gencat', 'senjata', 'israelhamas', 'runding', 'qatar'];-36;negative
terhadap israel juga mulai menghindari mcdonalds sebagai bentuk protes situasi ini menunjukkan bahwa konflik politik dapat berdampak langsung pada bisnis internasional seperti mcdonalds perusahaan harus memperhatikan situasi politik di;['israel', 'hindar', 'mcdonalds', 'bentuk', 'protes', 'situasi', 'konflik', 'politik', 'dampak', 'langsung', 'bisnis', 'internasional', 'mcdonalds', 'usaha', 'perhati', 'situasi', 'politik'];-7;negative
id perlu diketahui bahwa kebencian terhadap bangsa yahudi tidak dimulai dengan konflik palestina abad  tetapi dimulai di israel  tahun yang lalu ketika agama kristen dimulai;['id', 'benci', 'bangsa', 'yahudi', 'konflik', 'palestina', 'abad', 'israel', 'agama', 'kristen'];-8;negative
terhadap israel juga menghindari restoran cepat saji ini situasi ini menjadi bukti bahwa konflik politik dapat berdampak besar pada bisnis internasional;['israel', 'hindar', 'restoran', 'cepat', 'saji', 'situasi', 'bukti', 'konflik', 'politik', 'dampak', 'bisnis', 'internasional'];-12;negative
id negara arab adalah tolok ukur karena konflik pertama dengan israel tidak dilakukan oleh warga palestina sendiri tetapi oleh orang arab disekitar palestina sekarang jutru orang arab itu cuci tangan tanyakan kenapa;['id', 'negara', 'arab', 'tolok', 'ukur', 'konflik', 'israel', 'warga', 'palestina', 'orang', 'arab', 'sekitar', 'palestina', 'jutru', 'orang', 'arab', 'cuci', 'tangan'];9;positive
video konflik palestinisrael pemuda menangis dapat hubungi rakan di gaza;['video', 'konflik', 'palestinisrael', 'pemuda', 'menang', 'hubung', 'rak', 'gaza'];-9;negative
